,id,who,"utt",system_response
2502,SNG0622.json,0,"no that s ok , but could you give me their address and postcode please .",ASK_INFO-address-postcode
2503,SNG0622.json,1,"sure , it is located at restaurant_address in the restaurant_postcode post code . can i help with anything else today ?",system_response
2504,SNG0622.json,0,"i believe that s all i need . thanks !",GOODBYE
2505,SNG0622.json,1,"you are welcome . have a nice day . bye .",system_response
2506,SNG0623.json,0,"i am looking for a value_food .",INFORM_TYPE-value_food
2507,SNG0623.json,1,"okay , there are 4 gastropubs in cambridge . are you looking for a particular area or a certain price range ?",system_response
2508,SNG0623.json,0,"yes , something in the value_area of town please ?",INFORM_TYPE-value_area
2509,SNG0623.json,1,"i have 3 gastropubs in the value_area of town . does price range matter to you ?",system_response
2510,SNG0623.json,0,"no , price range does not matter .",INFORM_TYPE
2511,SNG0623.json,1,"in that case , i recommend restaurant_name at restaurant_address . would you like a table there ?",system_response
2512,SNG0623.json,0,"i am sorry , i do need something value_pricerange . is restaurant_name an value_pricerange place ?",INFORM_TYPE-value_pricerange-restaurant_name-value_pricerange
2513,SNG0623.json,1,"yes , they are an value_pricerange restaurant . would you like me to make a reservation for you ?",system_response
2514,SNG0623.json,0,"yes , i would like reservation for value_people people t value_time on value_day .",MAKE_RESERVATION-value_people-value_time-value_day
2515,SNG0623.json,1,"booking was successful . can i get you anything else ?",system_response
2516,SNG0623.json,0,"may i have the reference number ?",ASK_INFO-phone
2517,SNG0623.json,1,"of course , the reference number is restaurant_reference .",system_response
2518,SNG0623.json,0,"thank you so much .",GOODBYE
2519,SNG0623.json,1,"have a great day !",system_response
2520,SNG0624.json,0,"i am looking for a restaurant that offers value_food food in a value_pricerange price range , can you help me with that ?",INFORM_TYPE-value_food-value_pricerange
2521,SNG0624.json,1,"yes i have many in the value_area of town and on in the value_area . do you have a preference for area ?",system_response
2522,SNG0624.json,0,"let s try the value_area .",INFORM_TYPE-value_area
2523,SNG0624.json,1,"i have 1 in the value_area called restaurant_name . would you like a reservation here ?",system_response
2524,SNG0624.json,0,"for now , can i just get the phone number and postcode ?",ASK_INFO-phone-postcode
2525,SNG0624.json,1,"their number is restaurant_phone . postcode is restaurant_postcode .",system_response
2526,SNG0624.json,0,"thanks , that s everything i need .",GOODBYE
2527,SNG0624.json,1,"thank you for choosing cambridge towninfo value_area .",system_response
2528,SNG0625.json,0,"hi there . i heard someone mention the restaurant_name and i was wondering if you could give me some information for them .",ASK_INFO
2529,SNG0625.json,1,"sure the restaurant_name is located at restaurant_address and their postcode and telephone number are restaurant_postcode and restaurant_phone respectively . is there anything else you need ?",system_response
2530,SNG0625.json,0,"i would like to make a reservation for value_people at value_time on value_day .",MAKE_RESERVATION-value_people-value_time-value_day
2531,SNG0625.json,1,"your table for value_people at value_time on value_day at restaurant_name is reserved reference restaurant_reference . is there anything else i can do for you today ?",system_response
2532,SNG0625.json,0,"no , that s all i need . thanks for your help .",GOODBYE
2533,SNG0625.json,1,"you are welcome , goodbye .",system_response
2534,SNG0626.json,0,"are there any value_food restaurant -s in the value_area ?",INFORM_TYPE-value_food-value_area
2535,SNG0626.json,1,"sorry no , there are no value_food restaurant -s in the value_area of town . would you like to check another area ?",system_response
2536,SNG0626.json,0,"sure . i would be interested in value_food restaurant -s also .",INFORM_TYPE_CHANGE-value_food
2537,SNG0626.json,1,"restaurant_name is in that part of town and they serve value_food food .",system_response
2538,SNG0626.json,0,"please book this for value_people people , at value_time on value_day .",MAKE_RESERVATION-value_people-value_time-value_day
2539,SNG0626.json,1,"unfortunately there is nothing available for value_time on value_day . would another date or time work for you ?",system_response
2540,SNG0626.json,0,"try value_time on value_day .",MAKE_RESERVATION_CHANGE_TIME-value_time-value_day
2541,SNG0626.json,1,"of course . you are booked at value_time with reference number restaurant_reference . the table will be reserved for value_people minutes . may i assist with anything else ?",system_response
2542,SNG0626.json,0,"no , that'll do it ! thanks !",GOODBYE
2543,SNG0626.json,1,"you are welcome , enjoy your meal .",system_response
2544,SNG0627.json,0,"yes i am looking to find a restaurant that is value_pricerange in the value_area of town .",INFORM_TYPE-value_pricerange-value_area
2545,SNG0627.json,1,"there are 5 options . what food type would you like ?",system_response
2546,SNG0627.json,0,"what type of cuisine options do i have ?",ASK_INFO
2547,SNG0627.json,1,"you can choose between value_food , value_food , value_food , and value_food .",system_response
2548,SNG0627.json,0,"i would like value_food , i would need a table for value_people at value_time on value_day",MAKE_RESERVATION-value_food-value_people-value_time-value_day
2549,SNG0627.json,1,"i am sorry , but they have no openings at that time . care to try a different day or perhaps a different time ?",system_response
2550,SNG0627.json,0,"how about value_time for value_people people on value_day ?",MAKE_RESERVATION_CHANGE_TIME-value_time-value_people-value_day
2551,SNG0627.json,1,"yes , i have successfully booked your reservation for value_time . anything else ?",system_response
2552,SNG0627.json,0,"could i get that reference number ?",ASK_INFO-phone
2553,SNG0627.json,1,"yes . the reference number is restaurant_reference . the restaurant_name will reserve your table for value_people mins starting at value_time . can i help you with anything else ?",system_response
2554,SNG0627.json,0,"thanks ! that will be all for today .",GOODBYE
2555,SNG0627.json,1,"you are welcome . have a nice day .",system_response
2556,SNG0628.json,0,"could you recommend a value_food restaurant for me to try ?",INFORM_TYPE-value_food
2557,SNG0628.json,1,"sure i have them in all price range -s all over the city . do you have an area you prefer ?",system_response
2558,SNG0628.json,0,"the value_area of the city , with a value_pricerange price range , please .",INFORM_TYPE-value_area-value_pricerange
2559,SNG0628.json,1,"okay , i was able to find 3 restaurant -s for your preference . i have restaurant_name , ian hong house , and restaurant_name . . is there any preference on 1 of these ?",system_response
2560,SNG0628.json,0,"no , i do not have a preference , i would like a reservation on value_day at value_time for value_people people .",MAKE_RESERVATION-value_day-value_time-value_people
2561,SNG0628.json,1,"unfortunately i was not able to book that restaurant .",system_response
2562,SNG0628.json,0,"how about for value_time ?",MAKE_RESERVATION_CHANGE_TIME-value_time
2563,SNG0628.json,1,"i was able to get you a table for value_people on value_day at value_time at the restaurant_name . your reference number is restaurant_reference . is there anything else ?",system_response
2564,SNG0628.json,0,"no , thank you . that is all for today .",GOODBYE
2565,SNG0628.json,1,"thank you . have a great day , goodbye .",system_response
2566,SNG0629.json,0,"i want to eat value_food food .",INFORM_TYPE-value_food
2567,SNG0629.json,1,"do you prefer an value_pricerange or a value_pricerange priced restaurant ?",system_response
2568,SNG0629.json,0,"i would prefer value_pricerange -ly priced please .",INFORM_TYPE-value_pricerange
2569,SNG0629.json,1,"i have 1 available . it s called restaurant_name . it s located in the value_area of town . can i offer to book you a table ?",system_response
2570,SNG0629.json,0,"no , thank you . can i have the postcode ?",ASK_INFO-postcode
2571,SNG0629.json,1,"their postcode is restaurant_postcode",system_response
2572,SNG0629.json,0,"thanks . that s all i need to today . goodbye !",GOODBYE
2573,SNG0629.json,1,"have a nice day . bye .",system_response
2574,SNG0630.json,0,"i am looking for a value_pricerange restaurant in the value_area part of town .",INFORM_TYPE-value_pricerange-value_area
2575,SNG0630.json,1,"you have lots of good value_pricerange choices in that part of town ! what type of food sounds good to you ? there are value_food restaurant -s , value_food , value_food , value_food , and more .",system_response
2576,SNG0630.json,0,"how about value_food ? can you book me a table for value_people people at value_time on a value_day ?",MAKE_RESERVATION-value_food-value_people-value_time-value_day
2577,SNG0630.json,1,"i am sorry , none of the value_food restaurant -s are available at that time . is there another day or time that would work for you ?",system_response
2578,SNG0630.json,0,"ok , i'll try for a little earlier , how about value_time ?",MAKE_RESERVATION_CHANGE_TIME-value_time
2579,SNG0630.json,1,"booked at restaurant_name ! your table will be reserved for value_people minutes . reference number is restaurant_reference .",system_response
2580,SNG0630.json,0,"thanks so much . i think that was all i needed . have a great day .",GOODBYE
2581,SNG0630.json,1,"thank you . enjoy your meal .",system_response
2582,SNG0631.json,0,"i am looking for value_pricerange eats in the value_area .",INFORM_TYPE-value_pricerange-value_area
2583,SNG0631.json,1,"yes i have many value_food and value_food restaurant -s as well as value_food , value_food and value_food cuisines matching your price requirement -s . any preference ?",system_response
